oid,category
50649411,boardgames
976274208,hockey
733552400,autosport
991105434,volleyball
456152915,football
95187032,winter_sport
973446521,boardgames
303858215,motosport
563700604,extreme
631388434,hockey
621181023,extreme
804059534,autosport
159826537,hockey
850390414,tennis
102717338,extreme
718310929,volleyball
249355536,martial_arts
291159622,extreme
160913325,football
221685408,autosport
867517906,winter_sport
178038606,boardgames
172134431,boardgames
75344628,volleyball
613092418,boardgames
877868208,basketball
726176124,hockey
641006713,athletics
926900206,hockey
940712208,volleyball
341458225,basketball
177951629,winter_sport
577870231,extreme
236154734,boardgames
251684639,motosport
75044739,extreme
724294131,martial_arts
380846012,winter_sport
577954824,boardgames
672291907,tennis
70553008,martial_arts
131876911,extreme
862074312,tennis
227716111,basketball
165303039,winter_sport
355869103,athletics
692638318,tennis
292582612,extreme
183300802,football
445982121,athletics
844717635,extreme
960682626,motosport
45918031,athletics
300376018,boardgames
202788309,martial_arts
923024638,martial_arts
630825516,boardgames
10212412,volleyball
159768514,volleyball
296077903,motosport
515223035,winter_sport
28225423,hockey
60784503,boardgames
175684103,extreme
200403021,martial_arts
61541309,basketball
609698935,motosport
276213203,winter_sport
627942312,boardgames
560090914,basketball
947138900,boardgames
193127539,martial_arts
115396210,athletics
305580412,extreme
675221606,martial_arts
491378212,hockey
986135626,basketball
905970800,martial_arts
191197220,extreme
245330532,boardgames
760061830,extreme
369973922,motosport
96550538,martial_arts
573844036,basketball
632576821,motosport
704493238,basketball
704754304,extreme
574447328,autosport
868391013,hockey
159768514,volleyball
573720128,boardgames
786441106,extreme
738309006,football
6841824,winter_sport
592752039,hockey
716667231,hockey
953619614,autosport
958980903,athletics
611272716,winter_sport
330691025,basketball
991105434,extreme
179271619,athletics
943736224,autosport
882315308,hockey
259229513,volleyball
868741111,extreme
918780108,martial_arts
842350816,extreme
869518006,autosport
209968332,martial_arts
963669106,basketball
357132616,boardgames
369973922,motosport
720980602,athletics
621494509,winter_sport
934775902,boardgames
449704704,volleyball
398887933,football
129054431,football
706187615,athletics
959856105,tennis
997758226,tennis
321397920,extreme
70553008,martial_arts
524622113,boardgames
369621326,football
229614602,motosport
767883100,football
460819000,martial_arts
920077015,athletics
546542921,basketball
88967202,volleyball
901695604,winter_sport
121036012,boardgames
846845713,basketball
210734516,extreme
855240530,basketball
367642407,basketball
327096529,football
964573111,basketball
552161318,football
965768113,football
451097605,winter_sport
697754006,basketball
282476217,basketball
378940814,motosport
126999231,winter_sport
684766028,winter_sport
381979729,motosport
597076427,tennis
760061830,extreme
469921116,motosport
754799230,boardgames
920712623,tennis
356117301,tennis
708450700,motosport
606729828,volleyball
383306838,basketball
334997905,football
868408610,autosport
246280803,tennis
970974136,athletics
474818525,volleyball
269499238,tennis
531845619,hockey
820117632,football
904622813,basketball
888762027,tennis
258919913,boardgames
881714831,boardgames
923795413,hockey
276213203,winter_sport
543463128,martial_arts
139184223,extreme
111348804,tennis
905511805,winter_sport
356167110,hockey
891594226,athletics
947275916,tennis
761347628,basketball
779133709,motosport
471765201,boardgames
388468131,boardgames
34632917,volleyball
361586808,extreme
685187327,winter_sport
713015830,basketball
77255925,athletics
651673205,hockey
742197116,tennis
206039507,boardgames
242791832,extreme
114039621,hockey
86508807,tennis
199931007,basketball
472368600,basketball
452693925,basketball
919849725,motosport
571323905,boardgames
941480814,football
869684202,winter_sport
749740303,extreme
633337412,tennis
322297134,hockey
883951626,martial_arts
84609918,extreme
225676112,hockey
583304501,boardgames
949032612,boardgames
536631212,football
555337026,tennis
126999231,athletics
547766236,basketball
274671506,athletics
517514521,martial_arts
876416825,tennis
770301717,basketball
495216520,autosport
424678830,athletics
515979625,basketball
988761300,autosport
54313238,volleyball
871707112,autosport
968492435,basketball
200403021,martial_arts
481791707,motosport
688031531,extreme
410019910,motosport
691196826,hockey
171386911,boardgames
288320122,extreme
428895801,extreme
810245338,boardgames
865319020,martial_arts
609423004,hockey
615111916,basketball
142601735,athletics
262649514,basketball
374976917,motosport
573599818,extreme
426714607,volleyball
910049717,athletics
661807414,boardgames
570876811,winter_sport
26060618,autosport
846379730,winter_sport
199260030,boardgames
842595938,basketball
868408610,autosport
809310416,martial_arts
573720128,autosport
400888203,extreme
282890727,hockey
777792529,football
806134921,athletics
610555901,extreme
754370035,football
380924325,extreme
589191234,martial_arts
642570122,hockey
119576206,basketball
331057512,winter_sport
454563234,winter_sport
691885025,extreme
427405525,hockey
965232823,extreme
82411206,athletics
145846507,motosport
868408610,autosport
879836504,tennis
110973925,athletics
854520310,autosport
699833027,motosport
516487717,boardgames
302563336,extreme
86508807,tennis
704658637,volleyball
287813214,motosport
511045128,autosport
268076611,extreme
325238208,basketball
991105434,volleyball
783745007,extreme
165629003,martial_arts
757687928,tennis
628345539,winter_sport
38650222,boardgames
479057125,hockey
733336612,football
779384134,basketball
476458720,autosport
217404121,autosport
930432020,volleyball
491378212,hockey
760769633,athletics
184939504,volleyball
367128632,football
758394115,boardgames
720955404,volleyball
121007603,volleyball
169650018,volleyball
388651911,athletics
538422305,motosport
217866401,volleyball
480925027,autosport
912791406,boardgames
563700604,extreme
125860219,hockey
80519630,winter_sport
676903235,boardgames
727131428,volleyball
172134431,autosport
439735436,volleyball
78116910,basketball
610069617,motosport
699350627,boardgames
786445913,autosport
443224606,autosport
300872233,volleyball
110299018,extreme
512337707,martial_arts
786441106,boardgames
988761300,autosport
289941403,football
497868207,volleyball
698725904,football
408679404,tennis
959923306,football
769467634,basketball
845204133,tennis
944232732,hockey
143686331,martial_arts
511077225,athletics
636863230,boardgames
657433221,winter_sport
84609918,boardgames
129054431,football
619076639,athletics
279353929,martial_arts
479057125,basketball
315514611,winter_sport
166496120,athletics
997446726,boardgames
681523134,tennis
967451027,boardgames
505512209,martial_arts
767883100,football
268620839,winter_sport
748139809,motosport
24530913,boardgames
724673712,athletics
229925816,volleyball
571944417,volleyball
422072501,football
618086409,extreme
509298920,motosport
739334607,tennis
173808905,basketball
560109831,autosport
553288426,martial_arts
662453213,football
621621214,athletics
435066337,hockey
483581922,extreme
38824639,winter_sport
617089805,boardgames
134346222,extreme
43669432,martial_arts
401592234,football
411875725,volleyball
12169210,extreme
701136424,basketball
842094317,martial_arts
45918031,athletics
542922016,motosport
621494509,winter_sport
869290538,boardgames
461294623,hockey
759095431,autosport
249638431,hockey
786094333,volleyball
21836419,motosport
837175330,martial_arts
632576821,motosport
202764639,athletics
318513918,volleyball
496382632,motosport
571944417,football
688031531,martial_arts
281392706,football
110973925,athletics
527528908,martial_arts
188076806,boardgames
760564339,winter_sport
618086409,volleyball
380828920,athletics
647248211,martial_arts
597320201,athletics
912791406,martial_arts
452466036,martial_arts
902512702,winter_sport
880206236,tennis
749740303,extreme
524622113,extreme
943529000,martial_arts
921213411,volleyball
297310427,winter_sport
184029530,extreme
966648738,motosport
696205003,motosport
610968003,hockey
631811222,tennis
723062002,athletics
566933517,boardgames
252017522,basketball
467539521,football
544316610,football
298814214,football
331057512,martial_arts
597076427,tennis
74229233,martial_arts
125722831,basketball
777388529,tennis
412580427,boardgames
555337026,tennis
590168531,football
253247218,tennis
800426014,autosport
770457906,winter_sport
5492000,boardgames
697754006,extreme
123871733,autosport
806147614,martial_arts
732390927,athletics
120129717,boardgames
36443103,football
356229300,volleyball
181114224,winter_sport
551269718,volleyball
16717100,athletics
552093907,volleyball
650371125,extreme
693769604,winter_sport
336407414,football
916932407,basketball
580901822,boardgames
918364537,football
293257727,extreme
252647132,boardgames
884639615,autosport
481366031,tennis
913037318,boardgames
179899500,motosport
194359403,hockey
325377733,autosport
820117632,hockey
584891828,motosport
796339635,autosport
679175615,hockey
788405023,football
59932732,martial_arts
959923306,basketball
178373718,volleyball
640045636,basketball
633667826,basketball
961037402,extreme
369797136,tennis
697754006,football
325301301,athletics
693990115,autosport
111216229,tennis
358259418,tennis
634520721,extreme
77263526,tennis
282349037,volleyball
768730237,hockey
172134431,autosport
696044911,autosport
481791707,motosport
444009223,athletics
271439505,tennis
897875212,autosport
588665414,autosport
216695313,football
681724533,tennis
187412119,volleyball
670133125,motosport
61606616,volleyball
708186121,football
452677122,boardgames
691699936,martial_arts
429288632,volleyball
309752232,volleyball
945052807,extreme
313873532,basketball
683004715,hockey
240113404,martial_arts
447547920,football
462553428,football
68218829,boardgames
953755801,extreme
276231830,extreme
253865922,football
614928806,basketball
865148516,boardgames
819414509,athletics
821674032,hockey
524622113,boardgames
803563217,winter_sport
59932732,hockey
502304733,martial_arts
944464105,extreme
452031436,volleyball
727131428,basketball
903006510,autosport
420716606,volleyball
209968332,boardgames
919523134,tennis
435847516,martial_arts
661252506,extreme
424194001,athletics
989889703,martial_arts
459058703,tennis
289099909,winter_sport
571717109,basketball
59119226,extreme
668998218,basketball
933474909,winter_sport
518806805,tennis
142013420,boardgames
292582612,winter_sport
367146634,motosport
632576821,motosport
441857133,athletics
612800229,boardgames
182965603,martial_arts
850390414,winter_sport
972727229,motosport
751883304,basketball
653139422,extreme
727066931,boardgames
461848124,tennis
704658637,athletics
249355536,martial_arts
518460505,hockey
756811015,basketball
905699705,winter_sport
310358223,athletics
118725615,athletics
851180827,hockey
896686111,athletics
760769633,martial_arts
254914715,volleyball
575415307,autosport
836681838,basketball
767339919,motosport
583649127,athletics
118582030,autosport
742197116,tennis
898046305,volleyball
670060720,boardgames
269499238,tennis
711716415,tennis
944464105,boardgames
952274232,football
88199013,hockey
610608320,martial_arts
967849804,football
817588631,martial_arts
122865219,autosport
421605521,tennis
265701307,basketball
691885025,extreme
573728221,football
433545839,boardgames
980030133,tennis
180773232,tennis
890089427,extreme
952274232,extreme
432119824,football
443233908,winter_sport
41755914,boardgames
633261006,extreme
880844709,athletics
871940439,tennis
